faces_base,faces_shift_4s,body_parts_base,body_parts_shift_4s,round_objects_base,round_objects_shift_4s,animate_objects_base,animate_objects_shift_4s,bgm_base,bgm_shift_4s,valence_base,valence_shift_4s,arousal_base,arousal_shift_4s,num_chars_base,num_chars_shift_4s,new_char_base,new_char_shift_4s,hierarchy_base,hierarchy_shift_4s,social_action_base,social_action_shift_4s,speaking_base,speaking_shift_4s,speaking_self_base,speaking_self_shift_4s,speaking_others_base,speaking_others_shift_4s,speaking_things_base,speaking_things_shift_4s
1.0311013705886638,1.091764890597217,1.0311013705886638,1.091764890597217,0.0,0.0,1.0311013705886638,1.091764890597217,0.7759961551030667,1.091764890597217,1.317732945533813,1.5100947281530273,9.39738181737982,9.816974300049159,1.4898460938097027,1.6995054553596545,-0.06066352000855345,-0.052948404138032125,0.0,0.0,0.0,0.0,0.7875476397887289,0.4317698585512867,0.32999751602296523,0.21588492927564334,0.0,0.0,0.0,0.0
1.015216893357412,1.0568982607180872,1.015216893357412,1.0568982607180872,0.0,0.0,1.015216893357412,1.0568982607180872,0.3523588261787819,1.037767908735935,1.6212487082640068,1.2730487094699683,9.23474467239976,9.609045901347486,1.466714075213742,1.5589269984765097,-0.04168136736067542,-0.07054116228407663,0.0,0.0,0.0,0.0,0.6982036740548621,0.670993268270388,0.1881699082283116,0.33071404613965594,0.0,0.0,0.0,0.0
1.00672872778797,1.0311013705886638,1.00672872778797,1.0311013705886638,0.0,0.0,1.00672872778797,1.0311013705886638,0.0386800761184105,0.7759961551030667,1.7782324882410911,1.317732945533813,9.127449274297046,9.39738181737982,1.4675750102773313,1.4898460938097027,-0.024372642800693768,-0.06066352000855345,0.0,0.0,0.0,0.0,0.4724728411491177,0.7875476397887289,0.058000561528568195,0.32999751602296523,0.0,0.0,0.0,0.0
1.0026893650928301,1.015216893357412,1.0026893650928301,1.015216893357412,0.0,0.0,1.0026893650928301,1.015216893357412,-0.0974845048354235,0.3523588261787819,1.718624348468178,1.6212487082640068,9.044705909930528,9.23474467239976,1.496059951808769,1.466714075213742,-0.002962352273505599,-0.04168136736067542,0.0,0.0,0.019130351982152304,0.0,0.21858985107466095,0.6982036740548621,-0.011990495138920629,0.1881699082283116,0.0,0.0,0.0,0.0
1.0009455873536572,1.00672872778797,1.0009455873536572,1.00672872778797,0.0,0.0,1.0009455873536572,1.00672872778797,-0.016215099638793553,0.0386800761184105,1.616224904632347,1.7782324882410911,8.774266102749134,9.127449274297046,1.7414457048985796,1.4675750102773313,0.12176946730848578,-0.024372642800693768,0.0,0.0,0.25510521548559684,0.0,0.26611649007971594,0.4724728411491177,-0.03866052346936294,0.058000561528568195,0.0,0.0,0.0,0.0
1.000252994730261,1.0026893650928301,1.000252994730261,1.0026893650928301,0.009565175991076152,0.0,1.000252994730261,1.0026893650928301,0.21380778130848827,-0.0974845048354235,1.544500261778847,1.718624348468178,8.35890238106094,9.044705909930528,2.1557556099604462,1.496059951808769,0.3194274872356697,-0.002962352273505599,0.0,0.0,0.6628580671786299,0.019130351982152304,0.5886395651713887,0.21858985107466095,-0.041534345274329185,-0.011990495138920629,0.009565175991076152,0.0,0.0,0.0
1.0,1.0009455873536572,1.0,1.0009455873536572,0.12755260774279842,0.0,1.0,1.0009455873536572,0.5198120429803611,-0.016215099638793553,1.5038575579352609,1.616224904632347,8.163813907320883,8.774266102749134,2.464684287775574,1.7414457048985796,0.35552613073832406,0.12176946730848578,0.0,0.0,0.9680486516695594,0.25510521548559684,0.8751277891576772,0.26611649007971594,-0.03322333022143305,-0.03866052346936294,0.12755260774279842,0.0,0.0,0.0
1.0,1.000252994730261,1.0,1.000252994730261,0.3218638575982389,0.009565175991076152,1.0,1.000252994730261,0.8294002958308926,0.21380778130848827,1.4760049265472235,1.544500261778847,8.232852840937738,8.35890238106094,2.6083943633729145,2.1557556099604462,0.22318749464008886,0.3194274872356697,0.0,0.0,1.1001738699282537,0.6628580671786299,1.030350727054047,0.5886395651713887,-0.02205886886162225,-0.041534345274329185,0.3218638575982389,0.009565175991076152,0.0,0.0
1.0,1.0,1.0,1.0,0.35647171809198125,0.12755260774279842,1.0,1.0,1.0252796026137405,0.5198120429803611,1.3543019536532719,1.5038575579352609,8.467336432519158,8.163813907320883,2.6442405010584205,2.464684287775574,0.08833232153284491,0.35552613073832406,0.0,0.0,1.0171606869924508,0.9680486516695594,1.0890633045766216,0.8751277891576772,-0.012659115077175495,-0.03322333022143305,0.35647171809198125,0.12755260774279842,0.0,0.0
1.0,1.0,1.0,1.0,0.2234404893703499,0.3218638575982389,1.0,1.0,1.0842419891211827,0.8294002958308926,1.2209502788001712,1.4760049265472235,8.739855278929795,8.232852840937738,2.6273129256370336,2.6083943633729145,0.00885018854141708,0.22318749464008886,0.0,0.0,0.796010389412849,1.1001738699282537,1.0746878643448312,1.030350727054047,-0.006390261497421398,-0.02205886886162225,0.2234404893703499,0.3218638575982389,0.0,0.0
